,Year,Prefecture,Age Lower Bound,Age Upper Bound,Gender,Population
17040,2010,Mie Prefecture,60,64,Male,71281
17041,2010,Mie Prefecture,60,64,Female,74388
17042,2010,Mie Prefecture,65,69,Male,58618
17043,2010,Mie Prefecture,65,69,Female,63208
17044,2010,Mie Prefecture,70,74,Male,48712
17045,2010,Mie Prefecture,70,74,Female,55565
17046,2010,Mie Prefecture,75,79,Male,40649
17047,2010,Mie Prefecture,75,79,Female,51392
17048,2010,Mie Prefecture,80,84,Male,28525
17049,2010,Mie Prefecture,80,84,Female,41699
17050,2010,Mie Prefecture,85,,Male,15682
17051,2010,Mie Prefecture,85,,Female,43053
17052,2015,Mie Prefecture,0,4,Male,36252
17053,2015,Mie Prefecture,0,4,Female,34714
17054,2015,Mie Prefecture,5,9,Male,40000
17055,2015,Mie Prefecture,5,9,Female,38388
17056,2015,Mie Prefecture,10,14,Male,43219
17057,2015,Mie Prefecture,10,14,Female,40952
17058,2015,Mie Prefecture,15,19,Male,44715
17059,2015,Mie Prefecture,15,19,Female,42530
17060,2015,Mie Prefecture,20,24,Male,39543
17061,2015,Mie Prefecture,20,24,Female,38627
17062,2015,Mie Prefecture,25,29,Male,44572
17063,2015,Mie Prefecture,25,29,Female,41990
17064,2015,Mie Prefecture,30,34,Male,49641
17065,2015,Mie Prefecture,30,34,Female,47097
17066,2015,Mie Prefecture,35,39,Male,57102
17067,2015,Mie Prefecture,35,39,Female,55078
17068,2015,Mie Prefecture,40,44,Male,69198
17069,2015,Mie Prefecture,40,44,Female,67117
17070,2015,Mie Prefecture,45,49,Male,60361
17071,2015,Mie Prefecture,45,49,Female,59636
17072,2015,Mie Prefecture,50,54,Male,57154
17073,2015,Mie Prefecture,50,54,Female,57877
17074,2015,Mie Prefecture,55,59,Male,53230
17075,2015,Mie Prefecture,55,59,Female,55160
17076,2015,Mie Prefecture,60,64,Male,58749
17077,2015,Mie Prefecture,60,64,Female,62200
17078,2015,Mie Prefecture,65,69,Male,67717
17079,2015,Mie Prefecture,65,69,Female,72412
17080,2015,Mie Prefecture,70,74,Male,53877
17081,2015,Mie Prefecture,70,74,Female,60629
17082,2015,Mie Prefecture,75,79,Male,42110
17083,2015,Mie Prefecture,75,79,Female,51718
17084,2015,Mie Prefecture,80,84,Male,31229
17085,2015,Mie Prefecture,80,84,Female,45013
17086,2015,Mie Prefecture,85,,Male,23455
17087,2015,Mie Prefecture,85,,Female,52886
17088,1920,Shiga Prefecture,0,4,Male,41648
17089,1920,Shiga Prefecture,0,4,Female,41101
17090,1920,Shiga Prefecture,5,9,Male,42099
17091,1920,Shiga Prefecture,5,9,Female,40119
17092,1920,Shiga Prefecture,10,14,Male,33978
17093,1920,Shiga Prefecture,10,14,Female,35094
17094,1920,Shiga Prefecture,15,19,Male,24793
17095,1920,Shiga Prefecture,15,19,Female,28754
17096,1920,Shiga Prefecture,20,24,Male,20112
17097,1920,Shiga Prefecture,20,24,Female,23063
17098,1920,Shiga Prefecture,25,29,Male,19700
17099,1920,Shiga Prefecture,25,29,Female,20572
17100,1920,Shiga Prefecture,30,34,Male,19120
17101,1920,Shiga Prefecture,30,34,Female,20418
17102,1920,Shiga Prefecture,35,39,Male,19796
17103,1920,Shiga Prefecture,35,39,Female,21529
17104,1920,Shiga Prefecture,40,44,Male,20573
17105,1920,Shiga Prefecture,40,44,Female,22096
17106,1920,Shiga Prefecture,45,49,Male,16558
17107,1920,Shiga Prefecture,45,49,Female,17868
17108,1920,Shiga Prefecture,50,54,Male,14642
17109,1920,Shiga Prefecture,50,54,Female,15750
17110,1920,Shiga Prefecture,55,59,Male,12217
17111,1920,Shiga Prefecture,55,59,Female,13223
17112,1920,Shiga Prefecture,60,64,Male,11038
17113,1920,Shiga Prefecture,60,64,Female,12738
17114,1920,Shiga Prefecture,65,69,Male,8709
17115,1920,Shiga Prefecture,65,69,Female,10715
17116,1920,Shiga Prefecture,70,74,Male,5307
17117,1920,Shiga Prefecture,70,74,Female,7561
17118,1920,Shiga Prefecture,75,79,Male,2420
17119,1920,Shiga Prefecture,75,79,Female,4396
17120,1920,Shiga Prefecture,80,,Male,1027
17121,1920,Shiga Prefecture,80,,Female,2316
17122,1925,Shiga Prefecture,0,4,Male,42918
17123,1925,Shiga Prefecture,0,4,Female,41972
17124,1925,Shiga Prefecture,5,9,Male,38732
17125,1925,Shiga Prefecture,5,9,Female,38002
17126,1925,Shiga Prefecture,10,14,Male,37820
17127,1925,Shiga Prefecture,10,14,Female,38039
17128,1925,Shiga Prefecture,15,19,Male,25664
17129,1925,Shiga Prefecture,15,19,Female,29735
17130,1925,Shiga Prefecture,20,24,Male,22881
17131,1925,Shiga Prefecture,20,24,Female,24734
17132,1925,Shiga Prefecture,25,29,Male,21172
17133,1925,Shiga Prefecture,25,29,Female,21241
17134,1925,Shiga Prefecture,30,34,Male,19026
17135,1925,Shiga Prefecture,30,34,Female,19243
17136,1925,Shiga Prefecture,35,39,Male,18717
17137,1925,Shiga Prefecture,35,39,Female,19377
17138,1925,Shiga Prefecture,40,44,Male,18967
17139,1925,Shiga Prefecture,40,44,Female,20275
17140,1925,Shiga Prefecture,45,49,Male,19545
17141,1925,Shiga Prefecture,45,49,Female,20810
17142,1925,Shiga Prefecture,50,54,Male,15357
17143,1925,Shiga Prefecture,50,54,Female,16473
17144,1925,Shiga Prefecture,55,59,Male,12901
17145,1925,Shiga Prefecture,55,59,Female,14195
17146,1925,Shiga Prefecture,60,64,Male,10024
17147,1925,Shiga Prefecture,60,64,Female,11484
17148,1925,Shiga Prefecture,65,69,Male,8149
17149,1925,Shiga Prefecture,65,69,Female,10303
17150,1925,Shiga Prefecture,70,74,Male,5454
17151,1925,Shiga Prefecture,70,74,Female,8011
17152,1925,Shiga Prefecture,75,79,Male,2645
17153,1925,Shiga Prefecture,75,79,Female,4701
17154,1925,Shiga Prefecture,80,84,Male,893
17155,1925,Shiga Prefecture,80,84,Female,2077
17156,1925,Shiga Prefecture,85,,Male,206
17157,1925,Shiga Prefecture,85,,Female,669
17158,1930,Shiga Prefecture,0,4,Male,45070
17159,1930,Shiga Prefecture,0,4,Female,44077
17160,1930,Shiga Prefecture,5,9,Male,41035
17161,1930,Shiga Prefecture,5,9,Female,39813
17162,1930,Shiga Prefecture,10,14,Male,35751
17163,1930,Shiga Prefecture,10,14,Female,37002
17164,1930,Shiga Prefecture,15,19,Male,29761
17165,1930,Shiga Prefecture,15,19,Female,34004
17166,1930,Shiga Prefecture,20,24,Male,25002
17167,1930,Shiga Prefecture,20,24,Female,26642
17168,1930,Shiga Prefecture,25,29,Male,23877
17169,1930,Shiga Prefecture,25,29,Female,23390
17170,1930,Shiga Prefecture,30,34,Male,21304
17171,1930,Shiga Prefecture,30,34,Female,20605
17172,1930,Shiga Prefecture,35,39,Male,18942
17173,1930,Shiga Prefecture,35,39,Female,18682
17174,1930,Shiga Prefecture,40,44,Male,18213
17175,1930,Shiga Prefecture,40,44,Female,18469
17176,1930,Shiga Prefecture,45,49,Male,18146
17177,1930,Shiga Prefecture,45,49,Female,19386
17178,1930,Shiga Prefecture,50,54,Male,18282
17179,1930,Shiga Prefecture,50,54,Female,19504
17180,1930,Shiga Prefecture,55,59,Male,13812
17181,1930,Shiga Prefecture,55,59,Female,15132
17182,1930,Shiga Prefecture,60,64,Male,10864
17183,1930,Shiga Prefecture,60,64,Female,12546
17184,1930,Shiga Prefecture,65,69,Male,7508
17185,1930,Shiga Prefecture,65,69,Female,9499
17186,1930,Shiga Prefecture,70,74,Male,5278
17187,1930,Shiga Prefecture,70,74,Female,7725
17188,1930,Shiga Prefecture,75,79,Male,2852
17189,1930,Shiga Prefecture,75,79,Female,5027
17190,1930,Shiga Prefecture,80,,Male,1319
17191,1930,Shiga Prefecture,80,,Female,3112
17192,1935,Shiga Prefecture,0,4,Male,44989
17193,1935,Shiga Prefecture,0,4,Female,43274
17194,1935,Shiga Prefecture,5,9,Male,43370
17195,1935,Shiga Prefecture,5,9,Female,42234
17196,1935,Shiga Prefecture,10,14,Male,38302
17197,1935,Shiga Prefecture,10,14,Female,39932
17198,1935,Shiga Prefecture,15,19,Male,26664
17199,1935,Shiga Prefecture,15,19,Female,34632
17200,1935,Shiga Prefecture,20,24,Male,26345
17201,1935,Shiga Prefecture,20,24,Female,28578
17202,1935,Shiga Prefecture,25,29,Male,24609
17203,1935,Shiga Prefecture,25,29,Female,24990
17204,1935,Shiga Prefecture,30,34,Male,22975
17205,1935,Shiga Prefecture,30,34,Female,22481
17206,1935,Shiga Prefecture,35,39,Male,20622
17207,1935,Shiga Prefecture,35,39,Female,19780
17208,1935,Shiga Prefecture,40,44,Male,18167
17209,1935,Shiga Prefecture,40,44,Female,17723
17210,1935,Shiga Prefecture,45,49,Male,17337
17211,1935,Shiga Prefecture,45,49,Female,17647
17212,1935,Shiga Prefecture,50,54,Male,16876
17213,1935,Shiga Prefecture,50,54,Female,18145
17214,1935,Shiga Prefecture,55,59,Male,16435
17215,1935,Shiga Prefecture,55,59,Female,17912
17216,1935,Shiga Prefecture,60,64,Male,11557
17217,1935,Shiga Prefecture,60,64,Female,13395
17218,1935,Shiga Prefecture,65,69,Male,8067
17219,1935,Shiga Prefecture,65,69,Female,10354
17220,1935,Shiga Prefecture,70,74,Male,4860
17221,1935,Shiga Prefecture,70,74,Female,7028
17222,1935,Shiga Prefecture,75,79,Male,2633
17223,1935,Shiga Prefecture,75,79,Female,4746
17224,1935,Shiga Prefecture,80,,Male,1377
17225,1935,Shiga Prefecture,80,,Female,3400
17226,1940,Shiga Prefecture,0,4,Male,41011
17227,1940,Shiga Prefecture,0,4,Female,39719
17228,1940,Shiga Prefecture,5,9,Male,42394
17229,1940,Shiga Prefecture,5,9,Female,40680
17230,1940,Shiga Prefecture,10,14,Male,40170
17231,1940,Shiga Prefecture,10,14,Female,41433
17232,1940,Shiga Prefecture,15,19,Male,27474
17233,1940,Shiga Prefecture,15,19,Female,34296
17234,1940,Shiga Prefecture,20,24,Male,25902
17235,1940,Shiga Prefecture,20,24,Female,25532
17236,1940,Shiga Prefecture,25,29,Male,23877
17237,1940,Shiga Prefecture,25,29,Female,25424
17238,1940,Shiga Prefecture,30,34,Male,21682
17239,1940,Shiga Prefecture,30,34,Female,23073
17240,1940,Shiga Prefecture,35,39,Male,20824
17241,1940,Shiga Prefecture,35,39,Female,21260
17242,1940,Shiga Prefecture,40,44,Male,19154
17243,1940,Shiga Prefecture,40,44,Female,18646
17244,1940,Shiga Prefecture,45,49,Male,16731
17245,1940,Shiga Prefecture,45,49,Female,16669
17246,1940,Shiga Prefecture,50,54,Male,15893
17247,1940,Shiga Prefecture,50,54,Female,16370
17248,1940,Shiga Prefecture,55,59,Male,15006
17249,1940,Shiga Prefecture,55,59,Female,16641
17250,1940,Shiga Prefecture,60,64,Male,13764
17251,1940,Shiga Prefecture,60,64,Female,15753
17252,1940,Shiga Prefecture,65,69,Male,8786
17253,1940,Shiga Prefecture,65,69,Female,11145
17254,1940,Shiga Prefecture,70,74,Male,5221
17255,1940,Shiga Prefecture,70,74,Female,7777
17256,1940,Shiga Prefecture,75,79,Male,2436
17257,1940,Shiga Prefecture,75,79,Female,4427
17258,1940,Shiga Prefecture,80,84,Male,940
17259,1940,Shiga Prefecture,80,84,Female,2187
17260,1940,Shiga Prefecture,85,,Male,270
17261,1940,Shiga Prefecture,85,,Female,962
17262,1945,Shiga Prefecture,1,5,Male,53039
17263,1945,Shiga Prefecture,1,5,Female,51903
17264,1945,Shiga Prefecture,6,10,Male,51229
17265,1945,Shiga Prefecture,6,10,Female,49653
17266,1945,Shiga Prefecture,11,15,Male,51071
17267,1945,Shiga Prefecture,11,15,Female,49991
17268,1945,Shiga Prefecture,16,20,Male,42217
17269,1945,Shiga Prefecture,16,20,Female,46203
17270,1945,Shiga Prefecture,21,25,Male,21490
17271,1945,Shiga Prefecture,21,25,Female,39822
17272,1945,Shiga Prefecture,26,30,Male,17023
17273,1945,Shiga Prefecture,26,30,Female,34088
17274,1945,Shiga Prefecture,31,35,Male,19463
17275,1945,Shiga Prefecture,31,35,Female,33624
17276,1945,Shiga Prefecture,36,40,Male,23586
17277,1945,Shiga Prefecture,36,40,Female,29078
17278,1945,Shiga Prefecture,41,45,Male,23995
17279,1945,Shiga Prefecture,41,45,Female,25542
17280,1945,Shiga Prefecture,46,50,Male,21906
17281,1945,Shiga Prefecture,46,50,Female,21748
17282,1945,Shiga Prefecture,51,55,Male,18556
17283,1945,Shiga Prefecture,51,55,Female,18678
17284,1945,Shiga Prefecture,56,60,Male,16288
17285,1945,Shiga Prefecture,56,60,Female,17638
17286,1945,Shiga Prefecture,61,65,Male,13889
17287,1945,Shiga Prefecture,61,65,Female,16694
17288,1945,Shiga Prefecture,66,70,Male,11182
17289,1945,Shiga Prefecture,66,70,Female,14656
17290,1945,Shiga Prefecture,71,75,Male,6153
17291,1945,Shiga Prefecture,71,75,Female,9098
17292,1945,Shiga Prefecture,76,80,Male,2671
17293,1945,Shiga Prefecture,76,80,Female,4917
17294,1945,Shiga Prefecture,81,85,Male,849
17295,1945,Shiga Prefecture,81,85,Female,2100
17296,1945,Shiga Prefecture,86,,Male,195
17297,1945,Shiga Prefecture,86,,Female,676
17298,1950,Shiga Prefecture,0,4,Male,53026
17299,1950,Shiga Prefecture,0,4,Female,50714
17300,1950,Shiga Prefecture,5,9,Male,47043
17301,1950,Shiga Prefecture,5,9,Female,45717
17302,1950,Shiga Prefecture,10,14,Male,45512
17303,1950,Shiga Prefecture,10,14,Female,44030
17304,1950,Shiga Prefecture,15,19,Male,43207
17305,1950,Shiga Prefecture,15,19,Female,46533
17306,1950,Shiga Prefecture,20,24,Male,38418
17307,1950,Shiga Prefecture,20,24,Female,39867
17308,1950,Shiga Prefecture,25,29,Male,25104
17309,1950,Shiga Prefecture,25,29,Female,32942
17310,1950,Shiga Prefecture,30,34,Male,22019
17311,1950,Shiga Prefecture,30,34,Female,29132
17312,1950,Shiga Prefecture,35,39,Male,23441
17313,1950,Shiga Prefecture,35,39,Female,28969
17314,1950,Shiga Prefecture,40,44,Male,23180
17315,1950,Shiga Prefecture,40,44,Female,25382
17316,1950,Shiga Prefecture,45,49,Male,21801
17317,1950,Shiga Prefecture,45,49,Female,22406
17318,1950,Shiga Prefecture,50,54,Male,19138
17319,1950,Shiga Prefecture,50,54,Female,19003
17320,1950,Shiga Prefecture,55,59,Male,15923
17321,1950,Shiga Prefecture,55,59,Female,16355
17322,1950,Shiga Prefecture,60,64,Male,13395
17323,1950,Shiga Prefecture,60,64,Female,14878
17324,1950,Shiga Prefecture,65,69,Male,10362
17325,1950,Shiga Prefecture,65,69,Female,13207
17326,1950,Shiga Prefecture,70,74,Male,7144
17327,1950,Shiga Prefecture,70,74,Female,10355
17328,1950,Shiga Prefecture,75,79,Male,3144
17329,1950,Shiga Prefecture,75,79,Female,5378
17330,1950,Shiga Prefecture,80,,Male,1245
17331,1950,Shiga Prefecture,80,,Female,3192
17332,1955,Shiga Prefecture,0,4,Male,41294
17333,1955,Shiga Prefecture,0,4,Female,38858
17334,1955,Shiga Prefecture,5,9,Male,50496
17335,1955,Shiga Prefecture,5,9,Female,48333
17336,1955,Shiga Prefecture,10,14,Male,45093
17337,1955,Shiga Prefecture,10,14,Female,43721
17338,1955,Shiga Prefecture,15,19,Male,36411
17339,1955,Shiga Prefecture,15,19,Female,42083
17340,1955,Shiga Prefecture,20,24,Male,36227
17341,1955,Shiga Prefecture,20,24,Female,38659
17342,1955,Shiga Prefecture,25,29,Male,35304
17343,1955,Shiga Prefecture,25,29,Female,34549
17344,1955,Shiga Prefecture,30,34,Male,23810
17345,1955,Shiga Prefecture,30,34,Female,30512
17346,1955,Shiga Prefecture,35,39,Male,20816
17347,1955,Shiga Prefecture,35,39,Female,27444
17348,1955,Shiga Prefecture,40,44,Male,22121
17349,1955,Shiga Prefecture,40,44,Female,27388
17350,1955,Shiga Prefecture,45,49,Male,21767
17351,1955,Shiga Prefecture,45,49,Female,23977
17352,1955,Shiga Prefecture,50,54,Male,20249
17353,1955,Shiga Prefecture,50,54,Female,20968
17354,1955,Shiga Prefecture,55,59,Male,17544
17355,1955,Shiga Prefecture,55,59,Female,17666
17356,1955,Shiga Prefecture,60,64,Male,13898
17357,1955,Shiga Prefecture,60,64,Female,14710
17358,1955,Shiga Prefecture,65,69,Male,11053
17359,1955,Shiga Prefecture,65,69,Female,12832
17360,1955,Shiga Prefecture,70,74,Male,7532
17361,1955,Shiga Prefecture,70,74,Female,10637
